customer_id,customer_name,country,loyalty_program
192910519,Derek Joseph,Spain,Gold
595250229,Dawn Moore,Italy,Silver
164980356,Jamie Padilla,Germany,Basic
10391475,Craig Wang,Italy,Gold
823861654,Miguel Rogers,UK,Bronze
23245738,Mr. Gabriel Clark,USA,Bronze
180316246,Tiffany Jackson,USA,Bronze
909962304,Caitlin Patterson,Germany,Basic
654875594,Eugene Ward,Italy,Silver
300871453,Chad Robinson,Brazil,Basic
189060513,Bryan Silva,Spain,Silver
175039487,Bradley Spencer,USA,Basic
406257116,Kelly Davis,Germany,Basic
495750922,Amanda Parker,Brazil,Silver
425146186,Bryan Rodriguez,Mexico,Gold
502029634,Kelly Edwards,Italy,Gold
621055707,Lisa Day,Mexico,Gold
563072076,Heidi Baker,Mexico,Basic
922191923,Ashley Williams,Brazil,Basic
40102109,Sierra Brown,France,Basic
395601478,Darrell Johnson,UK,Basic
971839997,Dawn Munoz,Mexico,Bronze
322604966,Wendy Gaines,Italy,Basic
524150202,Jay Mitchell,France,Gold
232466989,William Perez,Mexico,Gold
806679498,Claudia Duncan,Germany,Bronze
634969290,Robert Mitchell,Germany,Silver
325240116,Jacob Dominguez,Mexico,Basic
18585787,Kayla Rodriguez,France,Platinum
272570728,Samantha White,Brazil,Bronze
766460104,Donna Harper,Brazil,Bronze
220786814,James Baker,Brazil,Basic
56132620,Jeffrey Key,France,Platinum
964188150,Travis Roman,Spain,Basic
58036462,Elizabeth Williams,Italy,Bronze
416062252,Christine Fitzgerald,Mexico,Basic
316627526,Jamie Carlson,Italy,Gold
593283210,John Thompson,Brazil,Basic
933683321,Kelsey Nelson,Brazil,Basic
356894276,Morgan Garrett,France,Bronze
545083832,Haley King,Germany,Basic
109772981,Joanna Moore,Germany,Silver
604002791,Alexis Norton,UK,Basic
548078662,Rachel Krueger,France,Silver
399644301,Allen Melendez,USA,Bronze
359673718,David Bird,Brazil,Bronze
351624671,Melanie Coleman,UK,Bronze
861307675,Teresa Jackson,Spain,Gold
815425101,Elizabeth Clark,Brazil,Bronze
552872849,Louis Sharp,USA,Silver
589399507,Johnny Marshall MD,Spain,Platinum
165636839,Linda Wu,Mexico,Bronze
767942830,Juan Washington,Brazil,Silver
683045843,Jeffrey Holt,UK,Basic
819308048,Emily Carson,France,Basic
413198254,Rachel Bell,UK,Bronze
45980819,Courtney Elliott,USA,Bronze
143745408,Philip Hernandez,France,Bronze
208945415,Adam Lawrence,Mexico,Gold
949292913,Stephanie Parker,Germany,Bronze
611085965,Ryan Hebert,UK,Platinum
227147192,John Ramos,USA,Platinum
176440219,Pamela Underwood DVM,USA,Basic
519257139,Dylan Parrish,Spain,Basic
983617668,Holly Shah,Germany,Platinum
530872519,Reginald Hunter,Spain,Basic
494498485,James Vargas,Italy,Silver
400556921,Dustin Clark,Brazil,Platinum
278114900,Pamela Brady,Italy,Silver
351612215,Tracey Johnson,Germany,Silver
897959522,Jose Tran,UK,Gold
836689082,Carla Strickland,France,Basic
24864120,Michael Gardner,Mexico,Bronze
353352269,Kenneth Harris,UK,Bronze
778686278,Melissa Hernandez,Mexico,Basic
636325355,Douglas Young,UK,Gold
277641293,Angel Wheeler,Spain,Gold
596941837,Jacob Jackson,France,Gold
236098512,Cassandra Johnson,France,Bronze
165559794,Kevin Carpenter,Spain,Silver
544145488,Luis Dyer,Italy,Bronze
430336425,Melissa Carter,Mexico,Silver
322139569,Steven Deleon,Spain,Basic
670003588,Devon Henry,Brazil,Platinum
712764494,Andrea Jackson,Spain,Gold
995418608,Craig Nguyen,USA,Bronze
876164910,Brittney Powell,Mexico,Basic
509066860,Christopher Johnson,USA,Bronze
398692607,Robert Smith,Spain,Bronze
523396825,Michael Jones PhD,Brazil,Platinum
426571850,Deanna Pham,France,Bronze
913090060,Leroy James,France,Basic
656597471,Katherine Roth,Germany,Bronze
643078459,Tammy Fry,Italy,Silver
917115015,Robert Ross,Spain,Basic
89379960,Marie Savage,USA,Basic
461144135,Rebecca Hill,Brazil,Gold
853110109,Charles Fletcher,Germany,Platinum
3241181,Andrew Oconnell,Brazil,Basic
144326602,Judith Baker,UK,Platinum
394813053,Edward Beck,Italy,Silver
94974088,Brandon Bates,USA,Basic
333610204,Caitlin Porter,Italy,Basic
626844921,Mark James,Spain,Platinum
660667622,Sherry King,USA,Gold
207424872,Blake Campos,Germany,Gold
885968257,Erin Robertson,Brazil,Basic
638126357,Heather Jenkins,UK,Silver
565882147,Erica Long,Spain,Gold
306420337,Shelley Cox,Germany,Basic
651867643,James Oconnor,UK,Basic
834304363,Jeffrey Owens,Spain,Bronze
241294732,Aaron Allen,UK,Basic
915996002,Dennis Adams,Italy,Silver
747152610,Rebecca Thompson,Brazil,Gold
386206943,Heather Barker DDS,UK,Basic
758693892,Nicole Stafford,Mexico,Bronze
253463639,David Rogers,UK,Silver
227073427,Elizabeth Gregory,France,Bronze
756092420,April Cox,Germany,Basic
64080278,Mrs. Katherine Mills,Spain,Basic
483024385,Dean Lewis,Germany,Basic
79857914,Steven Porter MD,UK,Gold
739439961,Sonya Calderon,Italy,Silver
772634337,Jordan Fischer,Brazil,Bronze
132660615,David Myers,UK,Platinum
226240835,Marie Bass,Brazil,Silver
392066799,Michele Dyer,Germany,Bronze
371532888,Sandra Riley,Spain,Basic
904147174,Keith Berger,UK,Bronze
873435430,Brandon Sharp,Brazil,Bronze
427801240,Theresa Brock,Italy,Bronze
876938389,Charles Christian III,Italy,Silver
760548363,Scott Gutierrez,Mexico,Silver
984003383,Angela Sullivan,Germany,Basic
841961771,Jessica Olson,Germany,Platinum
447462966,Anne Patterson,Spain,Bronze
360227061,Melissa Barber,Germany,Basic
151689986,Brooke Lewis,France,Bronze
532886217,Steven Martinez DVM,UK,Platinum
774936345,Michelle Powell,Germany,Bronze
828704564,Thomas Martinez,USA,Silver
764822586,John Hodges,Italy,Gold
401531359,Tiffany Richardson,Italy,Basic
519400795,Eugene Green,France,Basic
358038397,Jordan Johnson,UK,Bronze
956186093,Sarah Parrish,France,Bronze
786196340,David Fleming,USA,Bronze
773135486,Blake Wilson,UK,Bronze
812505699,Abigail Pennington,Brazil,Basic
358132340,Sheila Robinson,USA,Bronze
674282001,Katherine Christian,Spain,Bronze
943996976,Jessica Cooley,Mexico,Platinum
982512991,James Williams MD,France,Platinum
897362002,Robert Foster,France,Bronze
323425880,Laura Harvey,USA,Gold
718723635,Ms. Katherine Hutchinson,UK,Bronze
5601001,Christian Moses,France,Basic
883086565,Tiffany Miller,Brazil,Basic
3416360,Danielle Cabrera,Mexico,Basic
82717883,Dr. Kimberly Bowen DVM,UK,Bronze
966824208,Michaela Klein,Mexico,Basic
933594086,Mario Beltran,UK,Gold
713228196,Christopher Dickson,USA,Bronze
623959503,David Hart,France,Bronze
594091238,Kimberly Pearson,UK,Gold
919300388,Charles Mayer,France,Platinum
418714041,Erica Parker,Italy,Basic
705484734,Ashley Bradley,France,Basic
462172638,Melvin Garrett,Spain,Bronze
264707031,Rebecca Edwards DVM,Brazil,Basic
140454878,Jacob Jackson,UK,Basic
314872590,Lance Chavez,UK,Bronze
973761282,Julie Mosley,Mexico,Basic
176994127,Edward Riley,Italy,Basic
311073562,Mark Daniel,UK,Platinum
743554204,Nicole Sparks MD,Spain,Basic
168040531,Mrs. Michele Gardner,Spain,Gold
4573647,Brandon Gray,France,Basic
828145672,Heidi Yang,UK,Platinum
122730927,Michael Rogers,Brazil,Bronze
538368128,Curtis Larson,Brazil,Bronze
517729526,Kayla Jensen,UK,Gold
383530255,John Mcdaniel,Spain,Bronze
417483706,John Hunt,France,Bronze
269731717,Paula Garcia,USA,Platinum
667087112,Sharon Brooks,Spain,Platinum
175259849,James Pacheco,Germany,Bronze
561586335,Sherry Fox,France,Bronze
993903980,Ariel Proctor,Italy,Basic
917445330,Sue Ellis,Mexico,Gold
465287636,Henry Alexander,Spain,Gold
834075663,Daniel Lynn,Mexico,Basic
205165230,Jenna Brown,Brazil,Gold
803873636,Michelle Lowery,Spain,Platinum
800563204,Kimberly Wheeler DDS,France,Gold
981200395,Amanda Lopez,Brazil,Silver
492616112,Anna Kim,Mexico,Bronze
397072008,Darryl Gonzalez,France,Gold
40062171,Patricia Taylor,Brazil,Basic
614041404,Patricia Schroeder,Italy,Basic
714587596,Amy Allen,Italy,Silver
447175890,John Garcia,USA,Platinum
926572801,Danny Moreno,Brazil,Basic
906188399,Amy Caldwell,Spain,Silver
603811853,Theresa Stone,Spain,Silver
509341388,John Hall,Brazil,Silver
593280899,Samuel Brooks,Italy,Basic
871621341,Hunter Henry,USA,Gold
686133499,Victor Carrillo,Italy,Basic
577686905,Sharon Phelps,Mexico,Basic
922975845,Cassandra Odom,Spain,Basic
323342791,Vanessa May,Germany,Silver
876844064,Valerie Moran,Mexico,Platinum
302365060,Rhonda Hayes,Italy,Gold
80883432,Troy Mccarthy,Italy,Basic
332126013,Samantha Carter,UK,Bronze
29075963,Martha May,UK,Bronze
765289767,David Roach,Spain,Gold
564665435,Sheila Smith,Spain,Bronze
103174331,Matthew Barnes,UK,Gold
342784608,Brittany Smith,Spain,Basic
228966627,Erik Kennedy,Spain,Basic
297905612,Jon Barnes,UK,Gold
591781755,Penny Wright,Spain,Gold
590416078,Allison Gutierrez,UK,Platinum
707414434,Jason Manning,UK,Basic
434415651,Marco Robinson,USA,Bronze
943706955,Julie Smith,Mexico,Basic
358842234,Chad Patel,UK,Silver
147986276,Lisa Rasmussen,Spain,Basic
632686891,Corey Young,USA,Basic
513150253,Carrie Lawrence,USA,Bronze
388758450,Denise Graves,Mexico,Bronze
284770911,Michelle Wright,Germany,Silver
603573674,Jackie Gates,France,Basic
181796443,Olivia Thomas,Germany,Silver
611975447,Kelsey Harmon,Spain,Silver
19087708,Andrew Richardson,Brazil,Basic
761382619,Stephanie Miller,Germany,Basic
883804364,Manuel Mckinney,France,Platinum
6676326,Laura Collins,UK,Silver
784671834,Wendy Kelly,France,Bronze
256455745,Lawrence Cain,USA,Bronze
659480719,William Pierce,Mexico,Basic
567700694,William Green,UK,Bronze
435350679,Blake Stone,Mexico,Platinum
309875535,Brandon Price,UK,Basic
920273299,Kelly Willis,Spain,Silver
274803392,Jamie Webb,Brazil,Basic
124062323,Amanda White,Mexico,Silver
802854968,Amanda Wilcox,UK,Silver
620136728,Amanda Smith,Germany,Gold
623989426,John Adams,Spain,Platinum
268125638,Joshua Underwood,Germany,Silver
248879360,Richard Mckee,France,Silver
786176381,Chelsea Silva,Spain,Silver
143766935,Patrick Salinas,France,Basic
121917887,Emma Moyer,USA,Silver
771126834,Gregory Jennings,Spain,Gold
15774605,Walter Gonzalez,Mexico,Basic
222548851,Robert Garcia,Brazil,Basic
778726463,Travis Jackson,Spain,Gold
350085932,Gary Wiley,Mexico,Bronze
558128055,Jennifer Gray,UK,Bronze
217411521,Julie White,Germany,Basic
380222193,Zachary Krueger,France,Gold
922392441,Anthony Moore,France,Bronze
295095144,Melissa Hayes,Mexico,Basic
4282854,Elizabeth Burton,Mexico,Bronze
66932686,David Herrera,USA,Silver
563943505,Elizabeth Cardenas,UK,Basic
119558797,Carmen Johnson,UK,Basic
300926247,Cassandra Adams,Germany,Bronze
15782866,Allen Atkinson,Brazil,Gold
569645466,David Bush,Spain,Silver
374493559,Reginald Boyd,UK,Silver
483478452,Kurt Porter,France,Silver
296939966,Ms. Donna King MD,Brazil,Platinum
290523201,Marie Nguyen,Germany,Bronze
471437742,Paul Higgins,Germany,Basic
252707595,Richard Bryan,Brazil,Bronze
593433358,Brenda Rivera,Germany,Basic
775428419,Marc Daniel,Italy,Bronze
741782918,Ariel Grimes,Spain,Basic
707837607,Dustin Smith,UK,Silver
22796495,Martha Bush,Spain,Silver
951056028,Kathy Martin,Spain,Basic
304668506,Amanda Harmon,UK,Gold
814613821,John Brown,Germany,Silver
568287649,Christopher Crawford,USA,Basic
22013174,Christina Fisher,Italy,Gold
827444616,Andre Cummings,Mexico,Silver
2568217,Daniel Hughes,Brazil,Basic
117464728,Lisa Jensen,UK,Silver
457177795,Steven Mitchell,UK,Silver
292995026,Tyler Harris,France,Silver
720231224,Karen Dunlap,Italy,Basic
507649882,John Ramirez,France,Gold
349660139,Theresa Jordan,USA,Gold
384197683,Jodi Jones,Brazil,Gold
572752477,William Rhodes,Italy,Bronze
463592874,Mike Green,USA,Silver
111802010,Peter Smith,Germany,Basic
931452650,Isabella Beltran,USA,Basic
443768047,Christina Rivas,Spain,Basic
590020467,Bradley Gross,Brazil,Silver
238009348,Kyle Cox,France,Basic
104998542,Debra Leon,USA,Basic
986913449,Joshua Carlson,Mexico,Basic
302088903,Joseph Buchanan,Brazil,Gold
101376561,Ashley Gonzales,Italy,Platinum
657887369,Anthony Weber,Spain,Basic
269775486,Jessica Parker,France,Basic
740804571,Dr. Sharon Fitzgerald,UK,Bronze
706767298,Angela Pham,USA,Platinum
526649719,Savannah Rasmussen,France,Gold
953911801,Karen Deleon,Italy,Basic
541844247,Steven Miller,France,Platinum
299145849,Sarah King,USA,Bronze
375691665,Justin Leach,Italy,Gold
598308464,Jordan Parks,Germany,Basic
105701827,Drew Kennedy,USA,Silver
207743219,Tim Long,Germany,Gold
252491330,Karen Walsh,USA,Silver
211298839,Lisa Potter,France,Basic
317753801,Joseph Gordon,Brazil,Basic
483611535,James Franklin,France,Silver
34813100,Patrick Yates,Spain,Silver
778455542,Carla Campos,France,Bronze
813381668,Jeanette French,UK,Gold
464665909,Dale Young,Germany,Silver
896092299,Jessica Bryant,Germany,Bronze
9184913,Holly Taylor,Germany,Bronze
573336241,Molly Bennett,Germany,Silver
959744494,Stacy Moore,Mexico,Basic
821787105,Robert Owens,Germany,Basic
166076747,Richard Walker,Mexico,Basic
247162961,Justin Hendrix,Germany,Basic
559626924,Justin Hopkins,Italy,Gold
170003911,Adam Warren,France,Platinum
457218214,Jaime Rhodes,Germany,Silver
854320389,Julie Golden,Brazil,Basic
280418400,Joyce Taylor,France,Platinum
858170361,Michelle Robinson,USA,Basic
318327448,Tracy Brown,Mexico,Gold
500148625,Ashley Anderson,Spain,Gold
124853455,Jennifer Lucero,Germany,Platinum
247679107,Beth Huff,Spain,Silver
424706090,Jacob Black,Germany,Basic
194050830,Jessica Brown,France,Gold
259216558,Maria Garner,USA,Bronze
652655410,William Griffin,Spain,Basic
594003241,Teresa Rogers,Spain,Bronze
578207606,James Robinson,Spain,Basic
357563737,Gregory Holland,Germany,Gold
48264570,Catherine Young,Mexico,Bronze
900689808,Troy Hooper,France,Basic
849286249,Kaitlyn Aguilar,France,Silver
96974362,Sean Daniel,Germany,Silver
77702995,Michael Sullivan,Mexico,Silver
588042874,Sue Nunez,Spain,Silver
346575662,James Brady,Brazil,Basic
297686966,Roger Higgins,Italy,Basic
822927296,Jasmine Mason,USA,Gold
833476600,John Peck,USA,Gold
777412007,Anna Castillo,USA,Basic
178085723,Patrick Bowen,Spain,Basic
205464086,Craig Brooks,Brazil,Platinum
106506513,Tony Swanson,Brazil,Gold
579780493,Jacqueline Hernandez,Italy,Basic
678365765,Amanda Barnes,USA,Silver
380392520,Lisa Boyd,Italy,Bronze
124649481,Justin Morris,UK,Gold
281036237,Kelly Miller,Germany,Basic
873700716,Ashley Meyer,Germany,Silver
619888688,Mary Gay,Brazil,Basic
561731775,Carrie Ramos,Spain,Basic
886146609,John Nguyen,UK,Bronze
847441270,Ryan Wells,USA,Bronze
504450047,Valerie Smith,USA,Bronze
502773279,Christopher Stephenson,USA,Basic
53455667,Christopher Potter,USA,Silver
952112747,Bradley White,France,Bronze
684616973,Joe Harrison,Italy,Basic
778280879,Chad Banks,UK,Bronze
436062311,Michelle Cobb,Mexico,Silver
254190231,Paula Douglas,Mexico,Basic
290276014,Jacob Huber,France,Platinum
397818788,Lori Porter,USA,Bronze
883162888,Curtis Mendez,Germany,Gold
404002716,Jesse Wade,USA,Silver
43279655,Lauren Murphy PhD,Brazil,Basic
224248659,Kathryn Roy,France,Bronze
920150504,Alejandro Mcmillan,Brazil,Silver
845522875,Karen Ramirez,USA,Gold
837030207,Craig Lawrence,Germany,Basic
66188767,Sarah Gomez,UK,Gold
997581237,Nicholas Johnson,Spain,Gold
272458160,Charles Montgomery,Spain,Gold
983726017,Jennifer Knox,USA,Basic
788358775,Luis Hoffman,UK,Platinum
692250747,Nicole Thomas,Germany,Bronze
509568979,Jonathan Hill,Brazil,Gold
268378177,Jonathan Chavez,France,Bronze
821180727,Eric Hoffman,France,Bronze
69897639,Angelica Moore,Mexico,Basic
167280659,Brittany Barnes,Spain,Basic
430585467,Elizabeth Parker,UK,Silver
561196312,Melissa Kidd,UK,Bronze
171287792,Ashley Nguyen,USA,Basic
451756507,Jordan Ford,Germany,Bronze
779708220,Clinton Ramos,Mexico,Basic
333414395,Jonathan Ball,UK,Basic
938853565,Frederick Young,USA,Gold
314130296,Benjamin Mcdonald,Mexico,Basic
806620942,Kelsey Andrews,Italy,Gold
931154036,Christopher Owens,USA,Basic
847816175,Karen Griffin,France,Silver
397261861,Lorraine Le,Italy,Bronze
201741736,Shawn Wiggins,UK,Basic
930289220,Laura Jordan,USA,Silver
505478321,Erik Vasquez,Mexico,Bronze
851504212,Mackenzie Chang,UK,Gold
551808238,Nicholas Duke,USA,Gold
785669128,Pamela Mcdonald,Spain,Bronze
598097434,Haley Hayden,Germany,Gold
296744142,Matthew Richardson,Italy,Silver
145153970,Jeffery Horn,Brazil,Silver
749602687,Cynthia Sanders,USA,Silver
365995996,Jason Gillespie,USA,Basic
687208311,Jesus King,USA,Platinum
313862865,Christina Ramsey,France,Basic
233071545,Randy Price,France,Platinum
885696228,Joshua Bowman,Italy,Basic
566016401,Francisco Thompson,UK,Silver
949629694,Lori Weber,Spain,Bronze
239240571,Rita Torres,Germany,Gold
97698641,Steve Ross,Spain,Silver
489277559,David Arellano,Brazil,Silver
846435411,Erin Harrison,Spain,Bronze
652177700,Victoria Hill,France,Basic
99160064,Vanessa Graves,France,Bronze
145640503,Rhonda Russell,Mexico,Silver
243362437,Brent Walker,USA,Gold
918849040,Shane Anderson,USA,Silver
91049667,Christina Young,Brazil,Gold
352587166,Dr. Nicole Rojas,Mexico,Basic
538604820,Brandy Rodriguez,Mexico,Gold
774401277,Andrew Brooks,USA,Basic
199458430,Charles Martin,France,Gold
871468743,Mark Ortiz,USA,Silver
360261644,Patricia Miller,Mexico,Basic
138339109,Robert Baker,USA,Basic
406113262,Douglas Vasquez,Italy,Bronze
755667201,Kathryn Payne,Brazil,Basic
305565986,Austin Bryant PhD,Spain,Platinum
975889763,Kendra Andrews,Mexico,Platinum
948342303,William Sweeney,France,Bronze
655706152,Justin Steele,Italy,Basic
63218019,Eric Solis MD,Spain,Bronze
77141919,Alexa Garcia,Spain,Gold
687430773,William Gonzalez,UK,Basic
314794060,Manuel Rose,France,Basic
569963471,Diane Thompson,Brazil,Bronze
29321175,Shannon Zavala,Germany,Gold
438312524,Katie Robinson,France,Basic
777266000,Daniel Walker,Germany,Platinum
652297789,Michael Sullivan,Germany,Basic
485571024,Carolyn Smith,UK,Bronze
450112898,Hailey Ramirez,Spain,Basic
40173177,Whitney Espinoza,UK,Basic
576638394,Megan Hammond,Mexico,Platinum
47013521,Matthew Yoder,Italy,Silver
836390937,William Townsend,Italy,Basic
425661188,Joseph Beck,Mexico,Bronze
850041920,Emily Alvarado,USA,Bronze
104063471,Jessica Martinez,Spain,Silver
458968054,Lance Waters,USA,Platinum
208166213,William Hamilton,USA,Bronze
219165239,Melissa Pratt DDS,Italy,Bronze
950767166,Douglas Smith,Spain,Gold
819981746,Brian Doyle,USA,Bronze
736414465,Frances Bishop,Brazil,Basic
801110851,William Bowen MD,France,Basic
189450446,Mark Berry,France,Basic
366644957,Ernest Stafford,Italy,Basic
462487197,Jonathan Jackson,Germany,Bronze
117794851,Andre Martin,Brazil,Silver
522054856,Katherine Golden,Mexico,Gold
692651798,Amanda Brown,Germany,Silver
564169142,Timothy Brown,UK,Basic
44316721,Linda Alexander,Spain,Basic
963459757,Linda Hunt,USA,Gold
481424319,Christopher Baker,France,Bronze
255933874,Jonathan Davis,Brazil,Gold
981030228,Eric Sanders,Germany,Bronze
228591123,Beth Schwartz,France,Silver
660823520,Cynthia Johnson,Spain,Basic
717213440,Andrea Wallace,Italy,Bronze
746141581,Alexander Perkins,USA,Silver
51993352,Bobby Moses,Italy,Platinum
624676092,Jessica Martinez MD,Spain,Gold
307837202,Denise Russell,Germany,Platinum
768352565,Jeanne Allen,Brazil,Platinum
626883149,Eric Gibson,Germany,Bronze
642936943,Samantha Parrish,Mexico,Gold
615948323,John Johnston,Mexico,Gold
706202708,Brian White,UK,Gold
690073086,Kathy Kennedy,Brazil,Basic
561721312,Zachary Lopez,UK,Basic
842309750,Teresa Wright,Italy,Silver
684734099,Katherine Stevens,France,Basic
608029070,Jeremy Frost,Spain,Basic
830250274,Michael Kelly,UK,Silver
851724093,Robert Fox,France,Platinum
957209700,Sarah Williams,France,Basic
902069505,Emily Mann,France,Basic
152711364,Susan Collins,Mexico,Bronze
602133026,Ashley Hatfield,USA,Bronze
752273091,Belinda Perkins,USA,Platinum
508855782,Rachel Miller,Germany,Bronze
127397304,David Brown,Brazil,Gold
958356262,Mark Russell,USA,Silver
187739407,Jeffrey Lopez,France,Bronze
778819947,Brianna Simmons,France,Bronze
237649855,Bryan Andersen,Italy,Silver
647822183,Ethan Crawford,Italy,Silver
965780539,Malik Barber,Germany,Silver
603533755,Nicole Johnson,USA,Gold
306695824,Thomas Hayes,USA,Gold
438519919,Brian Anderson,Spain,Platinum
969781952,Stephanie Burton,Mexico,Bronze
590755049,Marissa Jones,Germany,Bronze
820378040,Chris Lopez DVM,Italy,Bronze
158423726,Gavin Cortez,Mexico,Silver
101392063,Stacey Mcbride,Mexico,Silver
371137519,Jason Mann,Mexico,Silver
992559149,Sylvia Spencer,France,Basic
518467401,Troy Henderson,Mexico,Basic
892865187,Randy Rodriguez,Germany,Gold
867759262,Danielle Smith DDS,Italy,Silver
992950603,Nichole Hunter,Spain,Basic
207202347,Isaiah Schwartz,UK,Bronze
160936038,Marilyn Marshall,France,Silver
831157967,Thomas Patel,UK,Gold
292951963,Jordan Miller,USA,Gold
894922237,Matthew Martinez,Germany,Bronze
241233288,Mark Bryant,USA,Basic
916051109,Luke Garcia,Mexico,Silver
975247855,Bryan Smith,Mexico,Basic
60217839,Rose Rogers,Spain,Gold
820537700,Benjamin Sellers,Mexico,Bronze
81591562,Michael Herrera,Spain,Silver
875362731,John Curtis,Italy,Gold
885038250,Timothy Perez,USA,Basic
72105799,Brittany Brooks,Mexico,Bronze
658202600,Joshua Berg,UK,Basic
677309194,Luke Ramirez DVM,Spain,Gold
346092877,Sarah Fuller,USA,Bronze
831705005,Ryan Rodriguez,Germany,Gold
561286768,Emily Reed,France,Gold
477004368,Michael Guerrero,Mexico,Silver
55008326,Christina Brooks,Italy,Basic
301433206,Ronald Brown,UK,Basic
532790821,Kenneth Colon,Brazil,Bronze
303259348,Amy Thomas,Mexico,Basic
767990285,Richard Freeman,Brazil,Gold
780559338,Rachel Nguyen,Mexico,Gold
443001632,Regina Boyd,Germany,Silver
370958264,Terry Krueger,USA,Silver
99858895,Trevor Hoover,Brazil,Silver
887917217,Cheryl Wilson,Brazil,Platinum
992160400,Miranda Mcclain,USA,Platinum
608116575,Michael Garrison,Spain,Gold
283980228,Thomas Hogan,USA,Bronze
563620786,Diana Orozco,UK,Basic
210667991,Leroy Manning,France,Basic
250229549,Pamela Bell,Spain,Platinum
338369840,Beth Alvarez,Italy,Silver
184876670,Jeffery Kelly,France,Bronze
431905805,Daniel Jarvis,Spain,Bronze
996537783,Kurt Williams,Spain,Bronze
221027996,Judith Gray,Germany,Silver
85390294,George Wu,Germany,Basic
121924833,Jennifer Rose,France,Gold
256521543,Howard Wong,Italy,Basic
533305451,Michelle Booker,Italy,Bronze
205426702,Andrew Tapia,France,Bronze
958134047,Emily Marsh,UK,Bronze
637251119,Brandy Barker,USA,Silver
182133344,David Archer,Italy,Basic
928844816,David Gilmore,Mexico,Basic
47172245,Lance Perez,Spain,Bronze
306759388,Curtis Mcdonald,USA,Basic
220999302,Randy Finley,UK,Gold
428735336,John Robinson,Brazil,Bronze
997093059,Andrew Price,Germany,Platinum
796552988,Ryan Schmidt,Brazil,Silver
183877760,Gary Parsons,Germany,Basic
896455432,Lauren Dean,Germany,Silver
943940191,Andrew Tran,Brazil,Gold
633426496,Gregory Martinez,Germany,Basic
208645991,Jessica Mitchell,UK,Bronze
451829541,Daniel Byrd,Germany,Silver
366219915,Lawrence Phillips,Brazil,Gold
738423589,Scott Mccoy,Brazil,Basic
458436027,Jennifer Carson,France,Gold
580133283,Linda Edwards,France,Gold
911614750,Jason White,Germany,Bronze
342924102,Matthew Decker,Mexico,Basic
246788402,Barbara Kelly MD,Brazil,Platinum
25608751,Kathleen Snow,Brazil,Gold
633016882,Lisa Johnson,Mexico,Bronze
996471857,Jennifer Walls,Spain,Bronze
752739050,Karen Griffin,USA,Bronze
534074594,Rebecca Huang,France,Platinum
557496091,Holly Parrish,Germany,Gold
17602012,Nicole Black,Italy,Gold
404852374,William Pierce,Germany,Basic
903673987,Michael Floyd,Germany,Basic
676571436,Heather Benson,Italy,Bronze
171958116,Amy Davis,Spain,Platinum
729799173,Kimberly Peterson,Italy,Basic
360758290,Joshua Matthews,Brazil,Platinum
738389510,Jessica Bush,UK,Bronze
162426901,Jessica Vega,Spain,Bronze
827878063,Joseph Hayden,Germany,Basic
613696696,Angela Bradley DVM,Germany,Bronze
428274555,Amber Torres,Brazil,Gold
43342813,Rebekah Banks,UK,Basic
670410380,Pamela Cooke,UK,Gold
933091282,Adam Smith,USA,Platinum
137230005,Dr. Deborah Mueller,USA,Gold
858259474,Angela Castaneda,USA,Platinum
743807365,Michael Liu,France,Silver
583271212,Zachary Lewis,Mexico,Platinum
643336928,Justin Chambers,UK,Bronze
314390456,Ruben Lane,Germany,Basic
651255511,Nathan Williams,Italy,Gold
655692568,Mary Leblanc,Spain,Silver
305476600,Michael Sparks,Italy,Bronze
586932741,Guy Miller,Brazil,Platinum
807567353,Peggy Taylor,USA,Silver
474955613,Todd French,Spain,Bronze
193245204,Ronald Hughes,France,Gold
432271977,Sabrina Walsh,Brazil,Bronze
211441319,Jacqueline Weber,Germany,Basic
661977079,Wendy Moore,Brazil,Basic
838784833,Bonnie Mcintosh,Spain,Platinum
69162300,Zachary Schneider,Brazil,Bronze
572442511,Rachel Moreno,Brazil,Bronze
161972239,Bruce Escobar,Mexico,Bronze
772526168,David Bush,Germany,Gold
140036162,Edward Jarvis,Italy,Bronze
211618309,Carlos Wall,Brazil,Platinum
41995383,Lisa Bush,Italy,Silver
1702897,Laurie Hoffman,Mexico,Silver
733655631,Angela Boone,France,Bronze
747789191,Carla Parks,UK,Gold
713502983,Mary Bell,Italy,Gold
419925129,Devin Lambert,Mexico,Silver
357350140,William Simpson,Brazil,Silver
33893156,William Berry,Spain,Basic
967117198,Michael Bishop,Germany,Gold
368897759,Mr. Travis Mclean,Italy,Basic
197018050,Amanda Marquez,Mexico,Bronze
424126224,Deborah Rose,France,Basic
888413711,Matthew Barrett,UK,Basic
265811357,Daniel Gray,Germany,Silver
794882317,Daniel Hunter,UK,Gold
892536817,Mark Taylor,France,Gold
209915593,Daniel Mcdowell,Spain,Bronze
177546278,Eric Brown,UK,Basic
731712974,James Whitaker MD,Italy,Basic
818652479,Dr. Jean Hill,Italy,Silver
519942472,Kimberly Richard,Germany,Platinum
369669978,Gregory Ross,Mexico,Basic
618877949,Adrienne Clarke,Germany,Bronze
633567335,Brian Murphy,France,Gold
239661057,Amy Romero,Italy,Bronze
840325278,Joshua Cole,Italy,Basic
924901361,Kimberly Conrad,Spain,Silver
